x,y,u_pred,v_pred,Z0,t
0.0,0.6642862,0.03363335,-0.011396553,0.032256443,0.52582157
0.7066112,0.47857195,-0.0014495654,0.010504212,-0.01738196,0.46478873
0.8884295,0.41428664,-0.021967918,0.007892774,0.0070481244,0.27230048
0.8553717,0.5785706,-0.02358925,0.01659399,0.0013264958,0.3568075
0.15702456,0.38571364,0.025797611,-0.023835927,0.03826229,0.69953054
0.22727267,0.6357146,-0.026487822,-0.040792357,0.062017154,0.018779343
0.06611534,0.7500008,0.045712523,-0.034690708,0.094220415,0.74647886
0.70247924,0.6500004,0.032970205,-0.017570902,-0.023517117,0.600939
0.50000006,0.3714285,0.0027041298,-0.017035674,0.044076063,0.96713614
0.5991733,0.4428576,0.030569434,-0.024856519,0.065894686,0.7230047
0.53305775,0.5571431,0.02168501,-0.011652311,0.033412833,0.69014084
0.6239668,0.4357152,-0.015036238,-0.00824029,-0.012482476,0.27230048
0.31404963,0.60000056,-0.03036747,-0.01693072,0.031243034,0.15492958
0.18181796,0.5642855,0.019607613,-0.015916407,0.068027474,0.59624416
0.46280968,0.53571385,-0.016029269,-0.017099442,0.008371367,0.11737089
0.16942136,0.17142911,-0.0055326195,0.0077697234,0.033235688,0.45539907
0.6570246,0.42142904,0.021007221,-0.015433397,0.02225269,0.6713615
0.4586777,0.4357152,-0.00429176,-0.00863163,-0.013785783,0.33333334
0.44214866,0.39285773,0.007586943,-0.01673595,-0.0009815971,0.8450704
0.38429743,0.7214288,0.01596133,-0.040903132,0.036928996,1.0
0.40495867,0.5714286,0.0055540125,0.013823119,0.023136184,0.4600939
0.70247924,0.6500004,0.030084863,-0.019568542,-0.032248616,0.48826292
0.47933862,0.60714364,-0.03383608,-0.009000976,0.0128263505,0.15023474
0.33057818,0.5428566,0.004048365,-0.018599343,0.027473787,0.9530516
0.47933862,0.60714364,-0.033361845,-0.008179115,0.013077793,0.17840375
0.7479336,0.55714345,0.011928789,-0.0019906154,-0.016733613,0.48356807
0.7066112,0.47857195,0.016562562,-0.019670194,-0.018392773,0.63380283
0.681818,0.1785722,-0.012326993,0.0072114165,-0.036260024,0.42723006
0.40495867,0.5714286,0.01477066,-0.01138806,0.03538624,0.600939
0.39669403,1.0,0.037172206,-0.04284039,0.048211526,0.9859155
0.65289265,0.21428622,-0.0062373495,-0.0066128448,-0.02928819,0.41314554
0.46280968,0.53571385,-0.024338014,-0.0072768517,0.0041657654,0.29577464
0.19834672,0.31428558,0.03025471,-0.03480925,0.041484073,0.6760563
